city,latitude,longitude,name,province
Bear,39.632849,-75.663821,Taco Bell,DE
Wilmington,39.79538,-75.54689,Mcdonalds,DE
Palmdale,34.611317,-118.14732,Sonic,CA
Palmdale,34.55817,-118.08532,Mcdonalds,CA
Panama City Beach,30.20509,-85.826914,Chick Fil-A,FL
Panama City Beach,30.20509,-85.826914,Chick Fil-A,FL
Little Chute,44.29594,-88.31437,Mcdonalds,WI
Rosenberg,29.55811,-95.80967,Sonic,TX
Fredericksburg,38.225912,-77.503549,Arbys,VA
Troy,42.73881,-73.67544,Mcdonalds,NY
Gettysburg,39.84174,-77.206906,Mcdonalds,PA
Gettysburg,39.84174,-77.206906,Mcdonalds,PA
Hanover,39.8266,-76.9879,Sonic,PA
Hanover,39.815992,-76.993351,Mcdonalds,PA
Fennville,42.594283,-86.101807,Subway,MI
Battle Creek,42.299312,-85.199418,Taco Bell,MI
Lahaina,20.883839,-156.681999,Dairy Queen,HI
Greeley,40.405973,-104.734377,Subway,CO
Denver,39.679551,-104.95938,Subway,CO
Portland,45.464327,-122.652266,Subway,OR
Shakopee,44.799736,-93.509004,Mcdonalds,MN
Shakopee,44.777939,-93.41523,Mcdonalds,MN
Saint James,43.980722,-94.631761,Mcdonalds,MN
Rochester,44.021612,-92.485491,Mcdonalds,MN
Red Wing,44.565643,-92.571227,Mcdonalds,MN
Red Wing,44.565643,-92.571227,Mcdonalds,MN
Princeton,45.557779,-93.582973,Mcdonalds,MN
Princeton,45.557779,-93.582973,Mcdonalds,MN
Redwood Falls,44.541395,-95.096787,Mcdonalds,MN
Moorhead,46.872539,-96.767802,Mcdonalds,MN
Cheshire,41.4815,-72.9052,Mcdonalds,CT
Pinconning,43.85288,-84.0152,Mcdonalds,MI
West Branch,44.24955,-84.22556,Mcdonalds,MI
Wyoming,41.3013,-75.8541,Mcdonalds,PA
Inverness,28.85587,-82.38969,Subway,FL
Solomons,38.3458,-76.461,Mcdonalds,MD
Solomons,38.3458,-76.461,Mcdonalds,MD
Bradford,41.95599,-78.646307,Mcdonalds,PA
Bradford,41.95599,-78.646307,Mcdonalds,PA
Ligonier,40.24251,-79.238464,Subway,PA
Delmar,38.45696,-75.55759,Mcdonalds,DE
Clayton,34.87844,-83.3973,Dairy Queen,GA
Wautoma,44.07106,-89.27143,Mcdonalds,WI
Machesney Park,42.36502,-89.03312,Taco Bell,IL
Machesney Park,42.36502,-89.03312,Taco Bell,IL
Union,38.96579057,-84.67237,Subway,KY
New Market,38.648,-78.6745,Mcdonalds,VA
Alto,34.480522,-83.588615,Dairy Queen,GA
Ashland,40.86153,-82.32442,Burger King,OH
Hawley,41.3606,-75.0591,Mcdonalds,PA
Marlborough,42.33806,-71.59198,Subway,MA
South Bend,41.67247936,-86.32038463,Taco Bell,IN
Florence,38.98829,-84.64188,Mcdonalds,KY
Charlottesville,38.053337,-78.498193,Arbys,VA
Charlottesville,38.04883,-78.50341,Mcdonalds,VA
Ocala,29.14738,-82.18715,Mcdonalds,FL
Calumet City,41.62284,-87.57361,Mcdonalds,IL
Shepherdsville,37.99327,-85.7228,Mcdonalds,KY
Shepherdsville,37.99327,-85.7228,Mcdonalds,KY
Dalton,34.79319,-84.9626,Arbys,GA
York,34.98794,-81.20156,Sonic,SC
Pooler,32.111294,-81.236404,Mcdonalds,GA
Nicholasville,37.8974,-84.5665,Mcdonalds,KY
Windsor,38.52687,-122.78768,Subway,CA
Exton,40.03444,-75.6336,Mcdonalds,PA
Saint Johns,42.99117,-84.5454,Burger King,MI
Athens,33.940263,-83.47181072,Mcdonalds,GA
Morgan Hill,37.13322,-121.63016,Taco Bell,CA
Fremont,37.520226,-121.985664,Mcdonalds,CA
Milpitas,37.412779,-121.897648,Mcdonalds,CA
Milpitas,37.412779,-121.897648,Mcdonalds,CA
San Jose,37.307785,-121.9006,Subway,CA
Independence,39.08047385,-94.44289684,Sonic,MO
Louisville,39.96123,-105.1627,Mcdonalds,CO
Lafayette,40.00141,-105.1037,Mcdonalds,CO
Poway,32.952656,-117.05974,Mcdonalds,CA
San Antonio,29.41795,-98.65278,Chick Fil-A,TX
San Diego,32.748043,-117.16206,Subway,CA
San Antonio,29.474348,-98.50821,Burger King,TX
Bronx,40.881172,-73.88301,Subway,NY
Jacksonville,30.37127,-81.66442,Mcdonalds,FL
Saratoga Springs,40.38734,-111.91509,Burger King,UT
Draper,40.50417,-111.89695,Mcdonalds,UT
Draper,40.52865,-111.8551,Taco Bell,UT
Draper,40.527149,-111.880793,Chick Fil-A,UT
Yukon,35.46619256,-97.72372393,Taco Bell,OK
Oklahoma City,35.46481,-97.61948,Sonic,OK
Oklahoma City,35.46481,-97.62062,Arbys,OK
Norman,35.18856,-97.45066,Sonic,OK
Norman,35.18856,-97.45066,Sonic,OK
Norman,35.20416,-97.42317,Taco Bell,OK
Orlando,28.54004,-81.15072,Taco Bell,FL
Orlando,28.54004,-81.15072,Taco Bell,FL
Sanford,28.80731,-81.33465,Burger King,FL
Norman,35.21894,-97.47862,Chick Fil-A,OK
Louisville,41.00204,-96.16177,Subway,NE
La Vista,41.1767,-96.04376,Subway,NE
Olympia,46.95472,-122.93511,Mcdonalds,WA
Catonsville,39.28465,-76.75209,Mcdonalds,MD
Chester,38.97444,-76.27724,Taco Bell,MD
Las Cruces,32.32114,-106.7719,Sonic,NM
El Paso,31.80161,-106.30395,Mcdonalds,TX
New Orleans,29.93495,-90.07865,Subway,LA
Miami,25.7703,-80.325563,Burger King,FL
Miami,25.7703,-80.325563,Burger King,FL
South Elgin,41.995999,-88.313677,Subway,IL
Winnetka,34.201137,-118.571126,Subway,CA
Henrico,37.647361,-77.614828,Subway,VA
Roanoke,37.225877,-79.997452,Subway,VA
Brandon,27.937766,-82.285505,Subway,FL
Houston,29.867682,-95.488431,Sonic,TX
Houston,29.71802,-95.53888,Burger King,TX
Katy,29.77365137,-95.81826649,Burger King,TX
Blue Springs,39.028,-94.2712,Mcdonalds,MO
Blue Springs,39.00806,-94.27249,Taco Bell,MO
Lowell,42.63496,-71.3531,Taco Bell,MA
Battle Creek,42.34085,-85.15456,Subway,MI
Arvada,39.79193,-105.0813,Mcdonalds,CO
Arvada,39.79193,-105.0813,Mcdonalds,CO
Arvada,39.79193,-105.0813,Mcdonalds,CO
Broomfield,39.92347,-105.09141,Mcdonalds,CO
Saint Augustine,29.87,-81.32377,Burger King,FL
Salt Lake City,40.65223,-111.96709,Taco Bell,UT
West Valley City,40.69624,-111.97394,Taco Bell,UT
Auburndale,28.05673,-81.8184,Taco Bell,FL
Auburndale,28.05859,-81.78832,Sonic,FL
Auburndale,28.0535,-81.7766,Mcdonalds,FL
Florissant,38.794712,-90.283066,Mcdonalds,MO
El Monte,34.07886,-118.05328,Mcdonalds,CA
Sanford,28.7577,-81.2874,Burger King,FL
New Market,39.385,-77.2567,Mcdonalds,MD
Minden,38.9578,-119.7746,Mcdonalds,NV
Mechanicsville,37.60824,-77.35565,Chick Fil-A,VA
Anderson,34.631215,-82.599239,Arbys,SC
Boiling Springs,35.03972,-81.97564,Sonic,SC
Boiling Springs,35.03972,-81.97564,Sonic,SC
Rosedale,39.33873,-76.50512,Subway,MD
Hyattsville,38.92749,-76.88092,Mcdonalds,MD
Fort Washington,38.75852,-76.99477,Taco Bell,MD
Surprise,33.638268,-112.4147,Mcdonalds,AZ
Raleigh,35.9421,-78.55962,Mcdonalds,NC
Burbank,34.19466,-118.34949,Mcdonalds,CA
Grandville,42.88415,-85.7382,Mcdonalds,MI
Waynesville,35.50369,-82.99154,Mcdonalds,NC
Wauconda,42.257381,-88.150947,Mcdonalds,IL
Delafield,43.0533,-88.3748,Mcdonalds,WI
Coraopolis,40.52199,-80.21862,Burger King,PA
Coraopolis,40.51616,-80.21953,Mcdonalds,PA
Gibsonia,40.621246,-79.944277,Mcdonalds,PA
Kittanning,40.81281452,-79.54347387,Taco Bell,PA
North Tonawanda,43.052336,-78.876737,Taco Bell,NY
North Las Vegas,36.195547,-115.116672,Taco Bell,NV
Canton,40.83255,-81.38864,Taco Bell,OH
East Wenatchee,47.406014,-120.286322,Subway,WA
Ephrata,47.301664,-119.540441,Subway,WA
Vancouver,45.657613,-122.588312,Subway,WA
Vancouver,45.657631,-122.585397,Subway,WA
Spokane,47.627462,-117.401886,Subway,WA
Pasco,46.270944,-119.185346,Subway,WA
Spokane,47.673065,-117.396336,Subway,WA
Yakima,46.603407,-120.530562,Subway,WA
Leavenworth,47.596688,-120.661161,Subway,WA
Madisonville,37.326129,-87.480855,Taco Bell,KY
Dallas,32.768342,-96.895438,Taco Bell,TX
Dallas,32.768342,-96.895438,Taco Bell,TX
Rushville,39.627586,-85.445486,Taco Bell,IN
Hasbrouck Heights,40.855121,-74.071729,Taco Bell,NJ
Oxford,34.362566,-89.511465,Taco Bell,MS
Torrance,33.857939,-118.301579,Taco Bell,CA
Virginia Beach,36.798636,-76.176121,Taco Bell,VA
Johnson City,36.338938,-82.373686,Taco Bell,TN
Broomfield,39.943568,-105.01155,Taco Bell,CO
Blytheville,35.927168,-89.875342,Taco Bell,AR
San Diego,32.769675,-117.14312,Taco Bell,CA
Valdosta,30.872387,-83.290489,Taco Bell,GA
Memphis,35.208668,-89.8952,Taco Bell,TN
Sharon,41.232869,-80.510068,Mcdonalds,PA
Reading,40.38506,-75.926889,Mcdonalds,PA
Lynchburg,37.343361,-79.235356,Taco Bell,VA
Lexington,37.776582,-79.433171,Taco Bell,VA
Lynchburg,37.369977,-79.181467,Taco Bell,VA
Hayes,37.274484,-76.498423,Taco Bell,VA
Fredericksburg,38.293087,-77.521158,Taco Bell,VA
Pearland,29.559024,-95.348729,Mcdonalds,TX
Hollywood,26.048044,-80.160595,Taco Bell,FL
Fort Walton Beach,30.450594,-86.638436,Taco Bell,FL
Fort Lauderdale,26.121054,-80.194055,Taco Bell,FL
Grove City,41.157888,-80.088702,Mcdonalds,PA
Gettysburg,39.817071,-77.236157,Mcdonalds,PA
Fairless Hills,40.170803,-74.85172,Mcdonalds,PA
Erie,42.071115,-80.039596,Mcdonalds,PA
Cedar Knolls,40.810175,-74.458784,Subway,NJ
Hudson,41.854844,-84.35695,Subway,MI
Friendswood,29.463398,-95.227915,Sonic,TX
Mesquite,32.768211,-96.626177,Sonic,TX
Mesquite,32.807322,-96.611806,Sonic,TX
Phoenix,33.451701,-112.134881,Taco Bell,AZ
Clarksville,38.324974,-85.763146,Sonic,IN
Rocky Mount,35.97918,-77.807978,Taco Bell,NC
Fairbanks,64.835505,-147.81325,Taco Bell,AK
Fairbanks,64.835505,-147.81325,Taco Bell,AK
Springfield,37.18073,-93.23604,Sonic,MO
Garland,32.9624919,-96.64340625,Mcdonalds,TX
Lubbock,33.51926317,-101.958253,Mcdonalds,TX
San Antonio,29.564529,-98.587092,Taco Bell,TX
San Antonio,29.613647,-98.603935,Chick Fil-A,TX
San Antonio,29.49034,-98.43704,Mcdonalds,TX
San Antonio,29.49301,-98.4367,Sonic,TX
San Antonio,29.49301,-98.4367,Sonic,TX
San Antonio,29.49301,-98.4367,Sonic,TX
San Antonio,29.44464,-98.65948,Sonic,TX
Saint Petersburg,27.85683223,-82.63849778,Subway,FL
Seminole,27.8399,-82.7628,Mcdonalds,FL
Roseville,38.78773,-121.29063,Mcdonalds,CA
Sarasota,27.3177,-82.5295,Subway,FL
Chattanooga,35.01443,-85.16316,Sonic,TN
Simi Valley,34.2795,-118.7362,Mcdonalds,CA
Simi Valley,34.2795,-118.7362,Mcdonalds,CA
Chicago,41.83692793,-87.66525015,Burger King,IL
Lincoln,40.81763,-96.7001,Subway,NE
Lincoln,40.75711,-96.65439,Sonic,NE
Chandler,33.3204847,-111.8416288,Mcdonalds,AZ
Leander,30.56741,-97.84857,Sonic,TX
Lexington,38.03782,-84.51616,Sonic,KY
Lexington,38.01619,-84.46141,Mcdonalds,KY
Leander,30.5596,-97.8455,Taco Bell,TX
Lawrence,38.97204,-95.30257,Burger King,KS
Artesia,33.858478,-118.072976,Taco Bell,CA
Santa Cruz,36.967116,-122.03899,Mcdonalds,CA
Lansing,42.68233,-84.5157,Mcdonalds,MI
Little Elm,33.176727,-96.88814,Mcdonalds,TX
Royal Oak,42.53875,-83.18184,Subway,MI
Cary,35.8193,-78.90189,Mcdonalds,NC
Santa Clara,37.35193,-121.95876,Mcdonalds,CA
Royal Oak,42.48936,-83.14695,Sonic,MI
Lakeland,27.9993,-81.9744,Burger King,FL
Pinellas Park,27.844988,-82.68772,Mcdonalds,FL
Largo,27.917,-82.7633,Mcdonalds,FL
Arlington,32.67553,-97.09341,Mcdonalds,TX
Grand Prairie,32.64781,-97.05877,Chick Fil-A,TX
Arlington,32.67874,-97.1491,Sonic,TX
Easley,34.825218,-82.559303,Arbys,SC
Columbia,34.085246,-80.937689,Arbys,SC
Camden,34.250161,-80.644851,Arbys,SC
Virginia Beach,36.906025,-76.151578,Arbys,VA
Virginia Beach,36.780852,-76.001515,Arbys,VA
Virginia Beach,36.780852,-76.001515,Arbys,VA
Virginia Beach,36.85047,-76.026024,Arbys,VA
Salem,37.287862,-80.096023,Arbys,VA
Roanoke,37.256934,-79.957766,Arbys,VA
Henrico,37.636727,-77.549289,Arbys,VA
Roanoke,37.271818,-79.919915,Arbys,VA
Roanoke,37.231659,-80.007647,Arbys,VA
Roanoke,37.231659,-80.007647,Arbys,VA
Roanoke,37.231659,-80.007647,Arbys,VA
Harrisonburg,38.443475,-78.856123,Arbys,VA
Richmond,37.499387,-77.532852,Arbys,VA
Richmond,37.60219,-77.454039,Arbys,VA
Manassas,38.7967,-77.519425,Arbys,VA
Bedford,37.323604,-79.495288,Arbys,VA
Bedford,37.323604,-79.495288,Arbys,VA
Midlothian,37.503028,-77.644177,Arbys,VA
Manassas,38.741455,-77.451666,Arbys,VA
Madison Heights,37.441893,-79.119418,Arbys,VA
Lynchburg,37.326647,-79.250656,Arbys,VA
Hampton,37.033187,-76.417821,Arbys,VA
Emporia,36.703902,-77.541463,Arbys,VA
Charlottesville,38.129807,-78.437118,Arbys,VA
Auburn,42.948394,-76.548617,Arbys,NY
Geneva,42.85699,-77.01323,Taco Bell,NY
Denver,39.869274,-105.02447,Sonic,CO
Arvada,39.85489,-105.08172,Subway,CO
Conroe,30.323542,-95.40193,Sonic,TX
Willis,30.4198,-95.493,Mcdonalds,TX
Manvel,29.48051793,-95.39710716,Sonic,TX
Conroe,30.32110481,-95.48691339,Taco Bell,TX
Houston,29.70857,-95.401496,Mcdonalds,TX
Rolesville,35.91689933,-78.46715495,Mcdonalds,NC
Buckeye,33.44159,-112.55625,Mcdonalds,AZ
Muskegon,43.1912,-86.2619,Mcdonalds,MI
Monaca,40.68061,-80.30226,Mcdonalds,PA
Locust Grove,33.3661,-84.1796,Mcdonalds,GA
Conyers,33.658471,-84.000051,Sonic,GA
Winchester,39.1196,-78.19632,Mcdonalds,VA
Franklin Park,40.43002763,-74.55639839,Sonic,NJ
Middletown,39.44583,-75.73776,Mcdonalds,DE
Wilmington,39.74699159,-75.5742268,Taco Bell,DE
Pennsauken,39.99109,-75.02723,Mcdonalds,NJ
Fond du Lac,43.76346,-88.46615,Mcdonalds,WI
Fond du Lac,43.7839,-88.47512,Mcdonalds,WI
Clermont,28.59275,-81.7524,Mcdonalds,FL
Cleveland,41.40523,-81.69579,Sonic,OH
Cleveland,41.50336,-81.620590000000007,Mcdonalds,OH
Saratoga Springs,43.07199,-73.78753,Subway,NY
Newport News,37.02093,-76.44534,Mcdonalds,VA
Bel Air,39.50387,-76.32682,Sonic,MD
Hanover,39.82498,-76.9849,Chick Fil-A,PA
Garwood,40.6541,-74.3211,Mcdonalds,NJ
Garwood,40.6541,-74.3211,Mcdonalds,NJ
South Lyon,42.44419,-83.65078,Taco Bell,MI
Newton,41.0746,-74.7381,Burger King,NJ
Savage,44.74586,-93.33301,Sonic,MN
New Smyrna Beach,29.0137,-80.9433,Mcdonalds,FL
Marrero,29.85386,-90.10411,Mcdonalds,LA
Kenosha,42.58871,-87.85691,Mcdonalds,WI
Meriden,41.529057,-72.77775,Mcdonalds,CT
Meriden,41.53943,-72.81714,Mcdonalds,CT
Fort Lauderdale,26.165,-80.2032,Burger King,FL
Miami,25.77438,-80.191734,Subway,FL
Antioch,37.9665,-121.7828,Mcdonalds,CA
Hendersonville,36.32094,-86.57445,Sonic,TN
Naples,26.27381,-81.71054,Subway,FL
South Elgin,41.99671,-88.3167,Mcdonalds,IL
South Elgin,42.0040866,-88.29684237,Burger King,IL
Green Valley,31.9092,-110.9852,Burger King,AZ
East Saint Louis,38.556871,-90.168708,Dairy Queen,IL
Madisonville,30.948552,-95.915326,Dairy Queen,TX
Madisonville,30.948552,-95.915326,Dairy Queen,TX
Kankakee,41.118764,-87.879614,Dairy Queen,IL
Olney,38.72642,-88.085003,Dairy Queen,IL
Nederland,29.97319,-93.990996,Dairy Queen,TX
Lumberton,30.239984,-94.195661,Dairy Queen,TX
Marlin,31.306303,-96.876396,Dairy Queen,TX
Mansfield,32.564978,-97.128895,Dairy Queen,TX
Lubbock,33.522638,-101.922364,Dairy Queen,TX
Laredo,27.537376,-99.50434,Dairy Queen,TX
Kermit,31.854579,-103.092087,Dairy Queen,TX
Syracuse,43.049934,-76.072566,Arbys,NY
Syracuse,43.049934,-76.072566,Arbys,NY
Oneonta,42.458791,-75.022058,Arbys,NY
Lakewood,42.09619,-79.306838,Arbys,NY
Fredonia,42.455818,-79.310045,Arbys,NY
Cobleskill,42.679896,-74.4734,Arbys,NY
Endicott,42.105602,-76.0294,Arbys,NY
Youngstown,41.102093000000004,-80.733974,Arbys,OH
Zanesville,39.893224,-82.043019,Arbys,OH
Marietta,33.92398,-84.48348,Mcdonalds,GA
Fayetteville,43.02978,-76.01843,Mcdonalds,NY
Fayetteville,43.02978,-76.01843,Mcdonalds,NY
Tallahassee,30.50018,-84.24761,Mcdonalds,FL
Milwaukee,42.98166,-87.94735,Mcdonalds,WI
New Albany,40.0949,-82.824,Mcdonalds,OH
Columbus,39.98077,-82.83596,Sonic,OH
Sunnyvale,37.375637,-122.01329,Taco Bell,CA
Sunnyvale,37.375637,-122.01329,Taco Bell,CA
Columbus,40.0677,-83.0185,Taco Bell,OH
Palm Bay,27.9981,-80.6371,Chick Fil-A,FL
Greenville,35.606751,-77.396391,Taco Bell,NC
Erie,42.130325,-80.086874,Mcdonalds,PA
Colorado Springs,38.9,-104.7645,Dairy Queen,CO
Bryan,30.65917,-96.33197,Mcdonalds,TX
Bristol,40.099377,-74.872876,Mcdonalds,PA
Erie,42.146291,-80.00426,Mcdonalds,PA
Elizabethtown,40.139348,-76.589311,Mcdonalds,PA
Ellwood City,40.8619,-80.286889,Mcdonalds,PA
Columbia,34.04964,-81.10465,Sonic,SC
Bensalem,40.096612,-74.945375,Mcdonalds,PA
Bethel Park,40.332263,-80.023221,Mcdonalds,PA
Beaver Falls,40.772636,-80.373497,Mcdonalds,PA
Ardmore,40.008996,-75.293209,Mcdonalds,PA
Bensalem,40.071121,-74.966297,Mcdonalds,PA
Bonita,32.6603,-117.0344,Mcdonalds,CA
Altoona,40.480114,-78.402654,Mcdonalds,PA
Chula Vista,32.6404,-117.098531,Mcdonalds,CA
Savannah,32.0159,-80.9783,Mcdonalds,GA
Knoxville,35.90664,-83.83806,Chick Fil-A,TN
Spokane,47.66965,-117.40972,Sonic,WA
Chico,39.72751,-121.80662,Taco Bell,CA
Louisville,38.2586,-85.6394,Mcdonalds,KY
Louisville,38.2586,-85.6394,Mcdonalds,KY
Atlanta,33.926834,-84.337654,Mcdonalds,GA
Charleston,32.78743,-79.95384,Taco Bell,SC
Chicago,41.96415,-87.70863,Mcdonalds,IL
Chattanooga,35.08469,-85.20271,Sonic,TN
Sonoma,38.3031,-122.477,Mcdonalds,CA
Los Angeles,34.07042,-118.444145,Taco Bell,CA
Alamogordo,32.934361,-105.964557,Taco Bell,NM
District Heights,38.846222,-76.884362,Taco Bell,MD
District Heights,38.846222,-76.884362,Taco Bell,MD
Louisville,38.25043,-85.62325,Mcdonalds,KY
Long Beach,33.7713899,-118.179547,Mcdonalds,CA
Lakewood,33.846241,-118.116223,Mcdonalds,CA
Lexington,37.96833933,-84.50302332,Taco Bell,KY
Kendallville,41.450168,-85.247594,Taco Bell,IN
Eugene,44.08469,-123.16878,Taco Bell,OR
Harrison,40.7477,-74.14832,Burger King,NJ
Hanover,39.15498208,-76.74284762,Subway,MD
Curran,44.728211,-83.80736,Subway,MI
Ionia,42.948894,-85.074732,Subway,MI
Grand Rapids,42.918507,-85.583172,Subway,MI
Lansing,42.757528,-84.543561,Subway,MI
Lansing,42.764454,-84.517745,Subway,MI
New Smyrna Beach,29.0134,-80.9927,Mcdonalds,FL
New Smyrna Beach,29.0134,-80.9927,Mcdonalds,FL
Brandon,32.382428,-90.041179,Mcdonalds,MS
Oxford,34.364545,-89.555357,Mcdonalds,MS
New Bern,35.099984,-77.092088,Mcdonalds,NC
Charlotte,35.138618,-80.738107,Mcdonalds,NC
Horn Lake,34.962652,-90.017385,Mcdonalds,MS
Pontotoc,34.255166,-89.018158,Mcdonalds,MS
Towson,39.386181,-76.578856,Subway,MD
Altamonte Springs,28.662215,-81.402365,Taco Bell,FL
Orange Park,30.141715,-81.768652,Arbys,FL
Orange Park,30.141715,-81.768652,Arbys,FL
Ormond Beach,29.339626,-81.134605,Arbys,FL
Harrington,38.926295,-75.566835,Arbys,DE
Oxon Hill,38.803287,-76.990551,Taco Bell,MD
Severna Park,39.075701,-76.54429,Taco Bell,MD
Beltsville,39.03136,-76.912377,Taco Bell,MD
Clarksville,36.503189,-87.370532,Subway,TN
Cookeville,36.176453,-85.497359,Subway,TN
New York,40.760879,-73.967473,Mcdonalds,NY
Cave City,37.135705,-85.971355,Mcdonalds,KY
Catlettsburg,38.403009,-82.600922,Mcdonalds,KY
Bowling Green,36.979335,-86.468051,Mcdonalds,KY
Berea,37.587052,-84.299175,Mcdonalds,KY
Berea,37.587052,-84.299175,Mcdonalds,KY
Ashland,38.495209,-82.670441,Mcdonalds,KY
Wichita,37.716185,-97.299384,Mcdonalds,KS
Washington,40.190334,-80.213019,Subway,PA
Circle Pines,45.14233,-93.16374,Subway,MN
Saint Paul,45.074528,-93.0113,Mcdonalds,MN
Columbia,34.03046,-81.04266,Burger King,SC
Houston,29.878287,-95.608254,Burger King,TX
Hollister,36.85897,-121.40113,Mcdonalds,CA
Albertville,45.24491,-93.66347,Burger King,MN
Arnold,38.41102269,-90.38329387,Sonic,MO
Cumberland,39.63143,-78.83501,Chick Fil-A,MD
Piscataway,40.55347,-74.43998,Mcdonalds,NJ
New Brunswick,40.47807,-74.48566,Taco Bell,NJ
Piscataway,40.55395,-74.43351,Burger King,NJ
Frederick,39.41247,-77.41153,Subway,MD
Lambsburg,36.578728,-80.73906,Mcdonalds,VA
La Plata,38.54708,-76.98389,Mcdonalds,MD
La Plata,38.54708,-76.98389,Mcdonalds,MD
Livonia,42.44031551,-83.37094188,Taco Bell,MI
Wildwood,28.87309,-82.0895,Burger King,FL
Lexington Park,38.2857,-76.4781,Sonic,MD
Aurora,39.0696,-84.9019,Burger King,IN
Seabrook,42.88297,-70.86788,Taco Bell,NH
Bradford,41.95463,-78.64573,Subway,PA
Binghamton,42.14679,-75.90213,Sonic,NY
Cadillac,44.23544,-85.45272,Mcdonalds,MI
Port Orchard,47.5344,-122.6096,Burger King,WA
Port Saint Lucie,27.26408,-80.4012,Mcdonalds,FL
Chicago,41.9461,-87.70957,Subway,IL
Port Saint Lucie,27.3109,-80.4055,Mcdonalds,FL
Liberty,41.784585,-74.729224,Taco Bell,NY
Panama City,30.19015,-85.66365,Sonic,FL
Panama City,30.19015,-85.66365,Sonic,FL
Gettysburg,39.82258,-77.23096,Subway,PA
Woodbridge,40.555973,-74.28454,Chick Fil-A,NJ
Gloucester,37.39241,-76.52652,Subway,VA
Williamsburg,37.24692,-76.6577,Taco Bell,VA
Louisville,38.2587,-85.60317,Subway,KY
Yulee,30.62063,-81.645226,Mcdonalds,FL
Edison,40.54433048,-74.33280945,Mcdonalds,NJ
Mandeville,30.41158,-90.04133,Mcdonalds,LA
Mount Pocono,41.12582,-75.35998,Burger King,PA
Acton,42.47599,-71.40928,Mcdonalds,MA
Saint Cloud,28.19745,-81.29425,Taco Bell,FL
Littleton,39.56767532,-105.0800847,Subway,CO
Lexington,35.84272,-80.25339,Sonic,NC
Orlando,28.44569,-81.39542,Subway,FL
Harrisburg,40.259785,-76.882783,Subway,PA
Jonestown,40.4496,-76.5152,Mcdonalds,PA
Pendleton,34.633522,-82.78433,Burger King,SC
Mount Gilead,40.49786,-82.72011,Subway,OH
Grove City,39.83954,-83.07552,Mcdonalds,OH
Dahlonega,34.5257,-83.9771,Mcdonalds,GA
Brighton,42.5431,-83.787,Mcdonalds,MI
West Chester,39.35428,-84.36743,Mcdonalds,OH
West Chester,39.35428,-84.36743,Mcdonalds,OH
Cape Coral,26.70013894,-81.94129932,Mcdonalds,FL
Inglewood,33.944672,-118.344203,Taco Bell,CA
Loves Park,42.318600000000004,-89.0316,Sonic,IL
Seguin,29.58192,-97.99387,Mcdonalds,TX
Bentonville,36.35613,-94.183090000000007,Sonic,AR
Rockford,42.244,-88.9807,Sonic,IL
Rogers,36.3345,-94.1793,Sonic,AR
White Lake,42.65804,-83.46359,Taco Bell,MI
Benicia,38.07884458,-122.1905615,Burger King,CA
Benicia,38.07884458,-122.1905615,Burger King,CA
Olive Branch,34.96731,-89.79563,Sonic,MS
Englewood,40.8954,-73.9766,Mcdonalds,NJ
Hooksett,43.05577,-71.44046,Taco Bell,NH
Wood River,38.86516,-90.07776,Mcdonalds,IL
Fairfield,41.1801,-73.24704,Mcdonalds,CT
Collinsville,38.68671,-89.97468,Sonic,IL
Guilford,41.28953,-72.66891,Mcdonalds,CT
Walled Lake,42.5377,-83.4758,Mcdonalds,MI
West Boylston,42.34117,-71.78871,Dairy Queen,MA
Cincinnati,39.15262,-84.62842,Chick Fil-A,OH
Waxahachie,32.42204,-96.84483,Dairy Queen,TX
Waltham,42.369346,-71.219759,Subway,MA
Sandy,45.4047,-122.2916,Burger King,OR
Hammond,30.5039,-90.4965,Mcdonalds,LA
Vestal,42.09698,-76.00475,Burger King,NY
Binghamton,42.10326,-75.93058,Mcdonalds,NY
Manteca,37.79697,-121.23589,Mcdonalds,CA
Surprise,33.63822,-112.41667,Taco Bell,AZ
Inverness,28.8337,-82.2896,Mcdonalds,FL
Wisconsin Rapids,44.37585,-89.81778,Mcdonalds,WI
Toms River,39.9638635,-74.1958035,Burger King,NJ
Beaver Dam,43.45681,-88.8168,Mcdonalds,WI
Hartland,42.634183,-83.74225,Mcdonalds,MI
Plover,44.45318,-89.54317,Mcdonalds,WI
Dansville,42.56594,-77.70906,Mcdonalds,NY
Crestview,30.79059,-86.558275,Mcdonalds,FL
Mansfield,40.7776,-82.51358,Subway,OH
Elkton,38.40742,-78.62098,Mcdonalds,VA
Harrisonburg,38.43303,-78.84609,Chick Fil-A,VA
Latonia,39.045749,-84.504825,Mcdonalds,KY
Panama City,30.17564,-85.68337,Burger King,FL
Olean,42.07716,-78.44064,Taco Bell,NY
Encino,34.16217,-118.51723,Mcdonalds,CA
Encino,34.16217,-118.51723,Mcdonalds,CA
Frederick,39.32567,-77.34894,Mcdonalds,MD
Port Huron,43.01384,-82.447969,Arbys,MI
Panama City,30.19203,-85.64994,Burger King,FL
Huntsville,30.71787,-95.56773,Mcdonalds,TX
Mansfield,40.78688,-82.58908,Taco Bell,OH
McDonough,33.45289,-84.16553,Mcdonalds,GA
Schererville,41.48788,-87.47028,Mcdonalds,IN
Pequannock,40.946987,-74.288185,Subway,NJ
Sayre,41.99485,-76.52941,Taco Bell,PA
San Diego,32.7245,-117.1456,Subway,CA
